id,university_id,university,campus_name,campus_address,department,country,city,degree,language,status,status_color,years,fees,discount_fees,cash_fees,deposit_fee,currency,fees_note,prep_school_fee
2312,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,العلاقات العامة,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,#28D094,2026-2027,3500,3500,3500,1750,USD,-,0
2311,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التجارة الدولية,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,#28D094,2026-2027,3500,3500,3500,1750,USD,-,0
2310,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تطوير البرمجيات,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,12000,6600,6600,6000,USD,-,0
2309,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم الأزياء والمنسوجات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2308,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة اللوجستيات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2307,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة الطيران,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2306,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة السياحة,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2305,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,فنون الطهي وفنون المطبخ,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2304,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تنمية الطفل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2303,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2302,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تمريض,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2301,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التغذية وعلم الحمية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2300,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,هندسة الميكاترونكس,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2299,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة المدنية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,4800,4800,6000,USD,-,0
2298,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة الميكانيكية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,4800,4800,6000,USD,-,0
2297,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة الصناعية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7800,7800,6000,USD,-,0
2296,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,4800,4800,6000,USD,-,0
2295,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,علم الوراثة والهندسة الحيوية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,4800,4800,6000,USD,-,0
2294,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,هندسة الكمبيوتر,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7800,7800,6000,USD,-,0
2293,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الرياضيات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,4800,4800,6000,USD,-,0
2292,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التصميم الصناعي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2291,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التصميم الداخلي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2290,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,العمارة,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,4800,4800,6000,USD,-,0
2289,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم وإدارة الاتصال,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2288,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم الألعاب الرقمية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2287,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة الفنون الأدائية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2286,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إعداد التقارير والبرامج التلفزيونية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2285,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم الاتصالات المرئية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2284,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الراديو والتلفزيون والسينما,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2283,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,العلاقات العامة والدعاية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2282,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الإعلان,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2281,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,وسائل الإعلام الجديدة والاتصالات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,6000,6000,6000,USD,-,0
2280,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التسويق,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2279,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التجارة الدولية والأعمال,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2278,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,نظم المعلومات الإدارية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2277,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التمويل الدولي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2276,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الاقتصاد والمالية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2275,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة الأعمال,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
2274,31,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الاقتصاد,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,12000,7200,7200,6000,USD,-,0
