type,id,university,campus_name,campus_address,department_or_scope,country,city,degree,language,status,years,fees,discount_fees_or_price,cash_fees,deposit_fee,currency,notes,extra
program,1287,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",تصميم الاتصالات المرئية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1286,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",تصميم الاتصالات المرئية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1285,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",تصميم الألعاب الرقمية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1284,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",تصميم الألعاب الرقمية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1283,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",نظم المعلومات الإدارية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1282,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",نظم المعلومات الإدارية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1281,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",التجارة الدولية والتمويل,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1280,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",التجارة الدولية والتمويل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1279,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",إدارة اللوجستيات,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1278,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",إدارة اللوجستيات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1277,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",العلاقات الدولية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1276,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",إدارة السياحة,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1275,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",العلوم السياسية والإدارة العامة,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1274,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",العلوم السياسية والإدارة العامة,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1273,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",أسواق رأس المال,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1272,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",إدارة الأعمال,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,4000,2700,2700,1000,USD,-,2700
program,1271,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",إدارة الأعمال,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1270,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",الاقتصاد,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1269,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",الاقتصاد,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1268,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",البنوك والتمويل,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1267,جامعة بيكنت,Hadimkoy Campus,"Akçaburgaz Mahallesi, Hadımköy İstanbul Cd. No:2/A Esenyurt / İstanbul",البنوك والتمويل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1266,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",تصميم الأزياء والمنسوجات,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1265,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",التصميم الجرافيكي,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1264,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",التصميم الجرافيكي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1263,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",التمثيل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1262,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",الإذاعة والتلفزيون والسينما,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1261,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",الإذاعة والتلفزيون والسينما,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1260,جامعة بيكنت,Ayazaga - Maslak Campus,"Ayazağa Mahallesi, Hadım Koruyolu Cd. No:19, Sarıyer / İstanbul",تصميم الاتصال,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1259,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",فنون الطهي وفنون المطبخ,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1258,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",تطوير البرمجيات,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1257,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",نظم وتقنيات المعلومات,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1256,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",الترجمة التحريرية والشفهية (الروسية),تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1255,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",الترجمة التحريرية والشفهية (الإنجليزية),تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1254,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",اللغة التركية وآدابها,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1253,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",التاريخ,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1252,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",علم الاجتماع,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
program,1251,جامعة بيكنت,Beylikduzu Campus,"Cumhuriyet Mahallesi, Beykent, Büyükçekmece / İstanbul",علم النفس,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,3500,2500,2500,1000,USD,-,2500
